GEO_ID,FIPS,NAME,S1903_C03_001E
1400000U,6037143801,Census Tract 1438.01; Los Angeles County; California,169097
1400000U,6037143802,Census Tract 1438.02; Los Angeles County; California,156439
1400000U,6037143901,Census Tract 1439.01; Los Angeles County; California,206509
1400000U,6037143902,Census Tract 1439.02; Los Angeles County; California,155045
1400000U,6037181000,Census Tract 1810; Los Angeles County; California,142943
1400000U,6037181300,Census Tract 1813; Los Angeles County; California,145125
1400000U,6037181400,Census Tract 1814; Los Angeles County; California,105968
1400000U,6037181500,Census Tract 1815; Los Angeles County; California,125602
1400000U,6037181600,Census Tract 1816; Los Angeles County; California,109688
1400000U,6037183101,Census Tract 1831.01; Los Angeles County; California,91853
1400000U,6037183103,Census Tract 1831.03; Los Angeles County; California,98633
1400000U,6037183104,Census Tract 1831.04; Los Angeles County; California,101563
1400000U,6037183220,Census Tract 1832.20; Los Angeles County; California,126000
1400000U,6037183221,Census Tract 1832.21; Los Angeles County; California,112574
1400000U,6037183222,Census Tract 1832.22; Los Angeles County; California,97361
1400000U,6037183300,Census Tract 1833; Los Angeles County; California,91638
1400000U,6037183401,Census Tract 1834.01; Los Angeles County; California,105701
1400000U,6037183402,Census Tract 1834.02; Los Angeles County; California,105000
1400000U,6037183510,Census Tract 1835.10; Los Angeles County; California,109250
1400000U,6037183520,Census Tract 1835.20; Los Angeles County; California,67048
1400000U,6037183610,Census Tract 1836.10; Los Angeles County; California,79955
1400000U,6037183620,Census Tract 1836.20; Los Angeles County; California,108256
